date,close,volume,open,high,low,nextClose,,move 7 Day,move 30 Day
1/21/11,46.6743,188198.066,47.6814,47.84,46.6614,48.2071,1292,-2.1314,0.8157
1/24/11,48.2071,143251.473,46.6957,48.2071,46.6743,48.7714,1291,-0.9957,2.5275
1/25/11,48.7714,135998.561,48.0471,48.7771,47.7957,49.1214,1290,-0.6114,2.9771
1/26/11,49.1214,126542.748,48.9943,49.3714,48.7857,49.03,1289,-0.6614,3.1686
1/27/11,49.03,71129.331,49.1114,49.2418,48.9758,48.0143,1288,0.3657,3.2743
1/28/11,48.0143,147746.454,49.1671,49.2,47.6468,48.4743,1287,-0.3914,2.2486
1/31/11,48.4743,94202.598,47.9714,48.5771,47.7571,49.29,1286,0.9486,2.5815
2/1/11,49.29,106341.512,48.7571,49.3786,48.7114,49.1886,1285,2.6157,3.4886
2/2/11,49.1886,64653.258,49.2071,49.3214,49.0786,49.0628,1284,0.9815,3.1586
2/3/11,49.0628,98290.879,49.1143,49.1771,48.3643,49.5,1283,0.2914,2.7478
2/4/11,49.5,80346.164,49.0914,49.5286,49.0728,50.2686,1282,0.3786,3.0486
2/7/11,50.2686,121039.906,49.6986,50.4643,49.6628,50.7428,1281,1.2386,4.04
2/8/11,50.7428,94755.248,50.5257,50.7886,50.3071,51.1657,1280,2.7285,4.36
2/9/11,51.1657,120447.916,50.7414,51.2857,50.6957,50.6486,1279,2.6914,4.67
2/10/11,50.6486,231786.17,51.0557,51.4286,49.7143,50.9786,1278,1.3586,4.1786
2/11/11,50.9786,91775.628,50.6789,51.1143,50.5057,51.3114,1277,1.79,4.7415
2/14/11,51.3114,77500.243,50.97,51.3543,50.9586,51.4143,1276,2.2486,5.2314
2/15/11,51.4143,70731.871,51.3128,51.4243,51.0786,51.8757,1275,1.9143,4.3329
2/16/11,51.8757,118767.216,51.5428,52.1286,51.5,51.1857,1274,1.6071,4.5486
2/17/11,51.1857,132320.2,51.0357,51.4671,50.9314,50.08,1273,0.4429,3.4714
2/18/11,50.08,203326.891,51.2443,51.3571,49.9314,48.3728,1272,-1.0857,2.4043
2/22/11,48.3728,217592.825,48.8786,49.3428,48.2457,48.9457,1271,-2.2758,0.3557
2/23/11,48.9457,167580.96,48.3957,49.2343,48.3728,48.9828,1270,-2.0329,0.0236
2/24/11,48.9828,124804.997,49.1457,49.3071,48.3386,49.7371,1269,-2.3286,0.1771
2/25/11,49.7371,94401.188,49.3228,49.7757,49.2571,50.4586,1268,-1.6772,0.5343
2/28/11,50.4586,100497.21,50.1771,50.7214,50.16,49.9014,1267,-1.4171,1.0758
3/1/11,49.9014,113527.924,50.7814,50.8171,49.6687,50.3028,1266,-1.2843,0.1186
3/2/11,50.3028,150412.615,49.9943,50.6214,49.7714,51.3657,1265,0.2228,1.6385
3/3/11,51.3657,124643.787,51.0271,51.3986,50.8457,51.4286,1264,2.9929,2.96
3/4/11,51.4286,113155.454,51.4386,51.47,51.1071,50.7657,1263,2.4829,3.9029
3/7/11,50.7657,136302.361,51.6286,51.6671,50.1871,50.8228,1262,1.7829,4.0914
3/8/11,50.8228,88957.077,50.7014,51.0571,50.3214,50.3528,1261,1.0857,2.6157
3/9/11,50.3528,113249.954,50.67,50.68,50.0857,49.5243,1260,-0.1058,1.5814
3/10/11,49.5243,126724.608,49.8743,49.9671,49.2714,50.2843,1259,-0.3771,0.4029
3/11/11,50.2843,117542.215,49.3328,50.3314,49.2857,50.5086,1258,-0.0185,1.2543
3/14/11,50.5086,108959.443,50.4543,50.9263,50.1871,49.3471,1257,-0.8571,2.4943
3/15/11,49.3471,179747.944,48.8714,49.6914,48.5857,47.1443,1256,-2.0815,0.8728
3/16/11,47.1443,287646.046,48.8571,49,46.6086,47.8057,1255,-3.6214,-2.1457
3/17/11,47.8057,164523.359,48.1186,48.5157,47.2371,47.2386,1254,-3.0171,-1.3829
3/18/11,47.2386,188150.886,48.1614,48.3143,47.1428,48.4714,1253,-3.1142,-1.8242
3/21/11,48.4714,103178.211,47.9986,48.5343,47.8943,48.7428,1252,-1.0529,-1.0286
3/22/11,48.7428,81435.364,48.9371,48.9457,48.4486,48.4557,1251,-1.5415,-1.5258
3/23/11,48.4557,93078.328,48.4686,48.6028,47.9928,49.2814,1250,-2.0529,-2.2871
3/24/11,49.2814,100635.74,48.8357,49.4286,48.4086,50.22,1249,-0.0657,-1.8843
3/25/11,50.22,111997.444,49.7243,50.2943,49.5743,50.0628,1248,3.0757,-0.4286
3/28/11,50.0628,77053.503,50.45,50.6171,50.0628,50.1371,1247,2.2571,-0.9158
3/29/11,50.1371,88011.586,49.6657,50.1371,49.4371,49.8043,1246,2.8985,-1.1743
3/30/11,49.8043,82147.055,50.0914,50.1257,49.6343,49.7868,1245,1.3329,-1.61
3/31/11,49.7868,68453.161,49.48,49.9714,49.4371,49.2228,1244,1.044,-2.0889
4/1/11,49.2228,104496.031,50.1586,50.2267,49.0428,48.7414,1243,0.7671,-1.9629
4/4/11,48.7414,114751.314,49.1871,49.2286,48.3428,48.4128,1242,-0.54,-1.3386
4/5/11,48.4128,120651.896,48.1414,48.8928,48,48.2914,1241,-1.8072,0.04
4/6/11,48.2914,100460.81,48.7457,49.1286,48.1628,48.2971,1240,-1.7714,-0.6543
4/7/11,48.2971,93268.378,48.3,48.6328,48.0043,47.8657,1239,-1.84,-0.6857
4/8/11,47.8657,94195.248,48.56,48.5928,47.7071,47.2571,1238,-1.9386,-1.8714
4/11/11,47.2571,99679.75,47.7228,47.9528,47.1457,47.4857,1237,-2.5297,-3.2015
4/12/11,47.4857,106196.122,47.2128,47.6757,47.1714,48.0186,1236,-1.7371,-2.4157
4/13/11,48.0186,86483.416,47.86,48.02,47.5028,47.4886,1235,-0.7228,-2.2842
4/14/11,47.4886,75357.053,47.8286,48,47.4371,46.78,1234,-0.9242,-3.8771
4/15/11,46.78,113325.554,47.6143,47.6628,46.6857,47.4071,1233,-1.5114,-4.6486
4/18/11,47.4071,152935.766,46.5857,47.4614,45.7371,48.2657,1232,-0.89,-3.3586
4/19/11,48.2657,104574.571,47.5857,48.2828,47.3871,48.9157,1231,0.4,-2.5571
4/20/11,48.9157,165860.99,49.0728,49.3928,48.7857,50.0994,1230,1.6586,-1.4371
4/21/11,50.0994,188240.276,50.7143,50.7328,49.7886,50.4298,1229,2.6137,0.5751
4/25/11,50.4298,66418.687,50.0486,50.5357,50.0428,50.06,1228,2.4112,0.1455
4/26/11,50.06,84367.665,50.5171,50.7128,49.9071,50.0214,1227,2.5714,-0.4486
4/27/11,50.0214,88778.857,50.32,50.3357,49.5857,49.5357,1226,3.2414,0.6743
4/28/11,49.5357,89955.627,49.4557,49.9643,49.36,50.0186,1225,2.1286,2.3914
4/29/11,50.0186,208434.163,49.54,50.5643,49.5237,49.4686,1224,1.7529,2.2129
5/2/11,49.4686,110396.403,49.9628,50.067,49.3571,49.7428,1223,0.5529,2.23
5/3/11,49.7428,78201.993,49.7128,49.9843,49.3743,49.9386,1222,-0.3566,1.2714
5/4/11,49.9386,97622.099,49.7514,50.2614,49.5543,49.5357,1221,-0.4912,1.1958
5/5/11,49.5357,83850.155,49.7714,50.1357,49.4357,49.5228,1220,-0.5243,1.08
5/6/11,49.5228,69991.117,49.9557,50,49.4586,49.6571,1219,-0.4986,0.2414
5/9/11,49.6571,51143.653,49.6943,49.8857,49.5039,49.9214,1218,0.1214,-0.5629
5/10/11,49.9214,71227.611,49.8414,49.9557,49.5228,49.6043,1217,-0.0972,-0.1414
5/11/11,49.6043,83509.605,49.86,50,49.32,49.51,1216,0.1357,-0.5328
5/12/11,49.51,79915.454,49.4457,49.5886,48.8957,48.6428,1215,-0.2328,-0.2943
5/13/11,48.6428,81443.694,49.38,49.4643,48.6214,47.6143,1214,-1.2958,-1.144
5/16/11,47.6143,112334.984,48.4571,48.7457,47.5143,48.02,1213,-1.9214,-1.6085
5/17/11,48.02,113030.224,47.4286,48.02,47.2471,48.5528,1212,-1.5028,-0.7214
5/18/11,48.5528,83511.355,48.0671,48.7214,48,48.6471,1211,-1.1043,0.14
5/19/11,48.6471,65148.271,48.8686,48.9163,48.3814,47.8886,1210,-1.2743,0.3557
5/20/11,47.8886,84476.515,48.5086,48.7071,47.86,47.7714,1209,-1.7157,-0.4085
5/23/11,47.7714,95541.069,47.1386,47.9971,47.06,47.4557,1208,-1.7386,-0.0943
5/24/11,47.4557,80444.934,47.9286,47.9856,47.3343,48.1114,1207,-1.1871,0.1986
5/25/11,48.1114,73437.442,47.6328,48.3657,47.55,47.8571,1206,0.4971,0.6257
5/26/11,47.8571,55623.739,47.9957,48.1271,47.7764,48.2014,1205,-0.1629,-0.1615
5/27/11,48.2014,50882.462,47.8286,48.2328,47.7586,49.69,1204,-0.3514,0.7128
5/31/11,49.69,104084.431,48.7286,49.69,48.7143,49.3586,1203,1.0429,2.91
6/1/11,49.3586,138299.601,49.8386,50.3046,49.2357,49.4431,1202,1.47,1.9515
6/2/11,49.4431,84669.645,49.5,49.7114,49.1857,49.0628,1201,1.6717,1.1774
6/3/11,49.0628,77951.813,49.0257,49.3328,48.8586,48.2914,1200,1.6071,0.1471
6/6/11,48.2914,115190.075,49.3857,49.5786,48.2586,47.4343,1199,0.18,-1.808
6/7/11,47.4343,132345.68,48.31,48.3171,47.4143,47.4628,1198,-0.4228,-2.9955
6/8/11,47.4628,83311.015,47.3971,47.8286,47.2357,47.3557,1197,-0.7386,-2.5972
6/9/11,47.3557,68737.284,47.6071,47.6671,47.25,46.5571,1196,-2.3343,-2.6657
6/10/11,46.5571,108450.403,47.2214,47.38,46.5014,46.6571,1195,-2.8015,-2.9786
6/13/11,46.6571,82344.175,46.7428,46.9014,46.4386,47.4914,1194,-2.786,-3.3615
6/14/11,47.4914,83499.035,47.1428,47.6071,47.0443,46.6786,1193,-1.5714,-1.9772
6/15/11,46.6786,98960.5,47.1071,47.1857,46.4114,46.4514,1192,-1.6128,-3.0642
6/16/11,46.4514,126824.918,46.7,46.9544,45.4757,45.7514,1191,-0.9829,-3.4872
6/17/11,45.7514,153715.076,46.9986,47.0357,45.6228,45.0457,1190,-1.7114,-3.7843
6/20/11,45.0457,159899.088,45.3364,45.3857,44.3571,46.4714,1189,-2.31,-4.4771
6/21/11,46.4714,123112.957,45.24,46.5428,45.0286,46.0871,1188,-0.0857,-3.1857
6/22/11,46.0871,97468.589,46.4514,46.9857,46.0543,47.3186,1187,-0.57,-3.8343
6/23/11,47.3186,139572.412,45.5628,47.3843,45.4457,46.6214,1186,-0.1728,-2.2857
6/24/11,46.6214,109887.573,47.3386,47.5928,46.4414,47.4343,1185,-0.0572,-2.8886
6/27/11,47.4343,84812.375,46.7986,47.7,46.75,47.8943,1184,0.9829,-1.2085
6/28/11,47.8943,73368.002,47.6643,48.1,47.6343,47.72,1183,2.1429,0.28
6/29/11,47.72,88123.516,48.0057,48.0528,47.4114,47.9528,1182,2.6743,-0.3
6/30/11,47.9528,80686.784,47.8143,48.0186,47.5486,49.0371,1181,1.4814,-0.6
7/1/11,49.0371,109926.493,47.9928,49.0714,47.7428,49.9186,1180,2.95,0.39
7/5/11,49.9186,88675.467,49,49.9757,48.9286,50.2514,1179,2.6,2.03
7/6/11,50.2514,110994.483,49.85,50.5857,49.53,51.0286,1178,3.63,2.48
7/7/11,51.0286,99596.52,50.6671,51.1428,50.5714,51.3871,1177,3.5943,3.5729
7/8/11,51.3871,122332.877,50.4771,51.4286,50.3143,50.5714,1176,3.4928,3.2757
7/11/11,50.5714,110366.513,50.9057,51.3957,50.4028,50.5357,1175,2.8514,2.7143
7/12/11,50.5357,112716.764,50.5043,51.0971,49.8028,51.1457,1174,2.5829,2.3343
7/13/11,51.1457,97557.419,51.19,51.4286,50.9114,51.11,1173,2.1086,1.4557
7/14/11,51.11,107130.272,51.5728,51.6586,50.9057,52.1314,1172,1.1914,1.7514
7/15/11,52.1314,120737.646,51.5957,52.1428,51.31,53.4,1171,1.88,2.6883
7/18/11,53.4,142687.483,52.2043,53.5214,52.1828,53.8357,1170,2.3714,4.3372
7/19/11,53.8357,198837.16,54,54.0928,53.3314,55.2714,1169,2.4486,5.5443
7/20/11,55.2714,234799.25,56.5886,56.61,55.1428,55.3271,1168,4.7,7.8371
7/21/11,55.3271,131469.069,55.2786,55.7228,54.8428,56.1857,1167,4.7914,7.8643
7/22/11,56.1857,128609.149,55.4743,56.4357,55.3928,56.9286,1166,5.04,8.83
7/25/11,56.9286,147129.404,55.7643,57.1428,55.66,57.63,1165,5.8186,10.3715
7/26/11,57.63,118968.676,57.1428,57.7857,57.0971,56.0843,1164,5.4986,10.9729
7/27/11,56.0843,164365.019,57.2271,57.52,56.0214,55.9743,1163,2.6843,8.5929
7/28/11,55.9743,148241.774,55.9457,56.7128,55.4471,55.7828,1162,2.1386,9.2957
7/29/11,55.7828,157856.347,55.3771,56.45,54.8571,56.6786,1161,0.5114,9.3314
8/1/11,56.6786,152529.696,56.8257,57.0714,56.0528,55.5586,1160,1.3515,10.9272
8/2/11,55.5586,159570.018,56.8071,56.8428,55.4786,56.0814,1159,-0.6271,10.5129
8/3/11,56.0814,184655.855,55.8543,56.2214,54.6057,53.91,1158,-0.8472,9.61
8/4/11,53.91,217337.675,55.63,55.9028,53.9071,53.3743,1157,-3.72,7.8229
8/5/11,53.3743,300872.48,54.3486,54.7857,51.7957,50.4586,1156,-2.71,6.0557
8/8/11,50.4586,284991.925,51.67,52.5386,50.4314,53.43,1155,-5.5157,3.8372
8/9/11,53.43,270036.491,51.6143,53.5157,50.7143,51.9557,1154,-2.3528,5.9957
8/10/11,51.9557,219333.726,53.0214,53.5214,51.7857,53.3857,1153,-4.7229,4.0614
8/11/11,53.3857,185283.336,52.9314,53.6357,52.1028,53.8557,1152,-2.1729,5.6657
8/12/11,53.8557,132123.64,54.01,54.2343,53.4614,54.7728,1151,-2.2257,5.9029
8/15/11,54.7728,114931.004,54.2328,54.9957,54.0128,54.3543,1150,0.8628,5.7357
8/16/11,54.3543,124617.257,54.5028,54.7671,53.7228,54.3486,1149,0.98,4.4357
8/17/11,54.3486,110099.393,54.6157,54.9314,54,52.2928,1148,3.89,4.0972
8/18/11,52.2928,212521.674,52.9771,53.2357,51.6243,50.8614,1147,-1.1372,1.2642
8/19/11,50.8614,193669.478,51.7386,52.4286,50.8571,50.92,1146,-1.0943,-0.5257
8/22/11,50.92,133633.05,52.0728,52.1257,50.7271,53.3714,1145,-2.4657,0.3486
8/23/11,53.3714,163954.819,51.4714,53.3771,51,53.74,1144,-0.4843,2.8357
8/24/11,53.74,146323.144,53.3528,54.1371,52.9428,53.3886,1143,-1.0328,2.5943
8/25/11,53.3886,217625.305,52.1543,53.6357,52.1428,54.7971,1142,-0.9657,2.2786
8/26/11,54.7971,160158.018,53.0243,54.8286,52.9715,55.71,1141,0.4485,2.6657
8/29/11,55.71,101134.49,55.4543,55.9286,55.4286,55.7128,1140,3.4172,2.31
8/30/11,55.7128,104308.921,55.4643,55.9771,55.1728,54.9757,1139,4.8514,1.8771
8/31/11,54.9757,130506.429,55.7957,56.0114,54.5514,54.4328,1138,4.0557,-0.2957
9/1/11,54.4328,85770.886,55.1171,55.3343,54.3886,53.4357,1137,1.0614,-0.8943
9/2/11,53.4357,109691.503,53.5343,54,53.1186,54.2486,1136,-0.3043,-2.75
9/6/11,54.2486,127132.428,52.4814,54.3328,52.3543,54.8471,1135,0.86,-2.68
9/7/11,54.8471,87373.746,55.08,55.0857,54.5714,54.8771,1134,0.05,-2.7829
9/8/11,54.8771,103837.961,54.6286,55.5157,54.6157,53.9257,1133,-0.8329,-1.2072
9/9/11,53.9257,141166.172,54.8471,55.1428,53.5743,54.2771,1132,-1.7871,-2.0486
9/12/11,54.2771,116765.635,53.2857,54.4114,53.1286,54.9457,1131,-0.6986,-1.5057
9/13/11,54.9457,110052.633,54.5914,55.1728,54.3214,55.6143,1130,0.5129,-1.7329
9/14/11,55.6143,133540.37,55.2886,56.03,55.1086,56.1371,1129,2.1786,0.0557
9/15/11,56.1371,103610.951,55.9186,56.2371,55.7,57.2143,1128,1.8885,0.0557
9/16/11,57.2143,173859.192,56.5057,57.2147,56.4328,58.8043,1127,2.3672,3.3043
9/19/11,58.8043,205318.042,56.7143,59.0328,56.4578,59.0643,1126,3.9272,5.43
9/20/11,59.0643,193493.638,59.3214,60.4086,58.7414,58.8771,1125,5.1386,8.6057
9/21/11,58.8771,150996.555,59.9486,60.2271,58.8571,57.4028,1124,4.6,5.4471
9/22/11,57.4028,241788.403,57.29,58.5457,56.6714,57.7571,1123,2.4571,5.4471
9/23/11,57.7571,136487.861,57.1828,58.1057,57.1214,57.5957,1122,2.1428,4.3714
9/26/11,57.5957,203032.191,57.1228,57.7114,55.9,57.0371,1121,1.4586,3.74
9/27/11,57.0371,157716.487,58.39,58.4643,56.8657,56.7157,1120,-0.1772,2.2643
9/28/11,56.7157,107310.242,57.17,57.6771,56.6443,55.7957,1119,-2.0886,2.3614
9/29/11,55.7957,162647.149,57.4171,57.4586,55.1728,54.4743,1118,-3.2686,1.4471
9/30/11,54.4743,136874.891,55.3028,55.5557,54.4543,53.5143,1117,-4.4028,2.1815
10/3/11,53.5143,166972.66,54.3386,54.6628,53.3101,53.2143,1116,-3.8885,2.6529
10/4/11,53.2143,308080.802,53.51,54.5428,50.6057,54.0357,1115,-4.5428,2.2943
10/5/11,54.0357,196160.359,52.5514,54.26,51.4714,53.91,1114,-3.56,0.6643
10/6/11,53.91,202875.671,53.3328,54.9686,53.1149,52.8286,1113,-3.1271,0.17
10/7/11,52.8286,133849.14,53.6828,53.9628,52.6413,55.5443,1112,-3.8871,-0.56
10/10/11,55.5443,110141.043,54.1557,55.5443,54.03,57.1843,1111,-0.2514,0.7472
10/11/11,57.1843,151188.005,56.0814,57.5971,55.9286,57.4557,1110,2.71,1.4743
10/12/11,57.4557,155337.537,58.1914,58.4643,57.1628,58.3471,1109,3.9414,1.7429
10/13/11,58.3471,105774.372,57.8543,58.3471,57.55,60.2857,1108,5.1328,3.3714
10/14/11,60.2857,142922.473,59.5471,60.2857,59.3243,59.9986,1107,6.25,5.8529
10/17/11,59.9986,171172.941,60.2486,60.9571,59.42,60.32,1106,6.0886,6.5629
10/18/11,60.32,213231.124,60.2514,60.6867,59.4271,56.9457,1105,7.4914,6.0714
10/19/11,56.9457,275674.643,57.3357,58.3456,56.8286,56.4728,1104,1.4014,2.0986
10/20/11,56.4728,137224.191,57.1428,57.1928,56.3157,56.1243,1103,-0.7115,1.5957
10/21/11,56.1243,154943.506,56.8714,57.02,55.8214,57.9671,1102,-1.3314,2.1986
10/24/11,57.9671,125430.938,56.5971,58.0714,56.4857,56.8243,1101,-0.38,3.69
10/25/11,56.8243,107432.952,57.8614,58.0786,56.7686,57.2286,1100,-3.4614,1.8786
10/26/11,57.2286,113884.784,57.3943,57.5071,56.1644,57.8128,1099,-2.77,1.6143
10/27/11,57.8128,123496.347,58.2228,58.4286,57.4128,57.85,1098,-2.5072,1.6757
10/28/11,57.85,80540.134,57.5714,58.05,57.5014,57.8257,1097,0.9043,0.6357
10/31/11,57.8257,96335.779,57.4886,58.4757,57.2928,56.6443,1096,1.3529,-0.9786
11/1/11,56.6443,132769.74,56.7728,57.0714,56.1743,56.7728,1095,0.52,-2.42
11/2/11,56.7728,81719.705,57.1557,57.2057,56.4443,57.5814,1094,-1.1943,-2.1043
11/3/11,57.5814,110279.293,57.01,57.6286,56.48,57.1771,1093,0.7571,0.1786
11/4/11,57.1771,75324.993,57.4328,57.6343,57.0228,57.1043,1092,-0.0515,-0.58
11/7/11,57.1043,67411.392,57.13,57.1428,56.59,58.0328,1091,-0.7085,-0.4914
11/8/11,58.0328,99898.29,57.4586,58.2857,57.3657,56.4686,1090,0.1828,0.9957
11/9/11,56.4686,139385.792,56.71,57.27,56.3186,55.0314,1089,-1.3571,-0.2471
11/10/11,55.0314,186111.226,56.7186,56.7443,54.5928,54.9457,1088,-1.6129,-0.7643
11/11/11,54.9457,163319.499,55.23,55.5286,54.3228,54.18,1087,-1.8271,0.4714
11/14/11,54.18,108182.162,54.7886,55.0357,54.0286,55.5471,1086,-3.4014,0.6657
11/15/11,55.5471,107614.952,54.4,55.6428,54.2071,54.9671,1085,-1.63,2.3328
11/16/11,54.9671,87102.636,55.6071,55.8771,54.9028,53.9157,1084,-2.1372,0.9314
11/17/11,53.9157,119918.436,54.8543,54.94,53.6428,53.5628,1083,-4.1171,0.0057
11/18/11,53.5628,92964.578,54.1314,54.2843,53.5543,52.7157,1082,-2.9058,0.7342
11/21/11,52.7157,111837.844,52.9143,53.0971,52.2728,53.7871,1081,-2.3157,-2.8286
11/22/11,53.7871,102201.781,53.0028,53.99,52.9914,52.4271,1080,-1.1586,-3.3972
11/23/11,52.4271,107011.272,53.5014,53.6914,52.4114,51.9386,1079,-1.7529,-5.0286
11/25/11,51.9386,63689.82,52.6314,53.0214,51.9028,53.7314,1078,-3.6085,-6.4085
11/28/11,53.7314,86538.996,53.1928,53.8171,52.9043,53.3143,1077,-1.2357,-6.5543
11/29/11,53.3143,93871.498,53.6914,54.1186,52.8857,54.6,1076,-0.6014,-6.6843
11/30/11,54.6,101253,54.47,54.6108,54.0428,55.4186,1075,1.0372,-5.72
12/1/11,55.4186,95857.679,54.6486,55.5714,54.3928,55.6714,1074,2.7029,-1.5271
12/2/11,55.6714,94724.238,55.69,56.2328,55.5114,56.1443,1073,1.8843,-0.8014
12/5/11,56.1443,89257.027,56.2128,56.63,55.7697,55.85,1072,3.7172,0.02
12/6/11,55.85,70841.701,56.0728,56.3757,55.6257,55.5843,1071,3.9114,-2.1171
12/7/11,55.5843,76144.063,55.7043,55.8486,55.2518,55.8086,1070,1.8529,-1.24
12/8/11,55.8086,93960.468,55.9214,56.5,55.7471,56.2314,1069,2.4943,-1.42
12/9/11,56.2314,74176.572,56.1214,56.2914,55.8614,55.9771,1068,1.6314,-1.5814
12/12/11,55.9771,74755.332,55.9543,56.2714,55.6357,55.5443,1067,0.5585,-1.8729
12/13/11,55.5443,84620.155,56.1428,56.4857,55.3,54.3128,1066,-0.1271,-2.2814
12/14/11,54.3128,101456.84,55.2428,55.34,53.9543,54.1343,1065,-1.8315,-2.3315
12/15/11,54.1343,64036.768,54.7614,54.82,54.0443,54.4314,1064,-1.7157,-2.6385
12/16/11,54.4314,105291.372,54.3371,54.8786,54.2243,54.6014,1063,-1.1529,-3.15
12/19/11,54.6014,58582.206,54.6386,54.9786,54.3543,56.5643,1062,-1.2072,-2.5757
12/20/11,56.5643,84150.665,55.3943,56.5857,55.3228,56.635,1061,0.3329,-0.54
12/21/11,56.635,65476.62,56.67,56.7571,56.0014,56.9357,1060,0.6579,-1.3978
12/22/11,56.9357,50399.476,56.7143,57.0186,56.5857,57.6186,1059,1.3914,0.4671
12/23/11,57.6186,67331.438,57.0986,57.6557,57.0707,58.0757,1058,3.3058,2.5872
12/27/11,58.0757,66234.181,57.5857,58.4414,57.5743,57.52,1057,3.9414,3.13
12/28/11,57.52,57101.943,58.1271,58.3214,57.3343,57.8743,1056,3.0886,3.34
12/29/11,57.8743,53774.275,57.6286,57.95,57.2157,57.8571,1055,3.2729,2.3272
12/30/11,57.8571,44900.596,57.6443,58.04,57.6414,58.7471,1054,1.2928,2.89
1/3/12,58.7471,75476.123,58.4857,58.9286,58.4286,59.0628,1053,2.1121,4.8314
1/4/12,59.0628,64703,58.5714,59.24,58.4686,59.7186,1052,2.1271,5.5
1/5/12,59.7186,67606.475,59.2786,59.7928,58.9528,60.3428,1051,2.1,7.0029
1/6/12,60.3428,79538.994,59.9671,60.3928,59.8886,60.2471,1050,2.2671,6.5557
1/9/12,60.2471,98339.11,60.7857,61.1071,60.1928,60.4628,1049,2.7271,7.82
1/10/12,60.4628,64474.443,60.8443,60.8571,60.2143,60.3643,1048,2.5885,8.5242
1/11/12,60.3643,53739.093,60.3828,60.4071,59.9014,60.1986,1047,2.5072,6.6329
1/12/12,60.1986,53125.179,60.3257,60.4143,59.8214,59.9728,1046,1.4515,6.8843
1/13/12,59.9728,56446.393,59.9571,60.0643,59.8086,60.6714,1045,0.91,5.3728
1/17/12,60.6714,60589.792,60.6,60.8557,60.4228,61.3014,1044,0.9528,5.2528
1/18/12,61.3014,68859.875,60.9943,61.3528,60.9,61.1071,1043,0.9586,5.63
